Open time,Day,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,,spot,,basis,fundingRate,,,,,
1.61E+12,2/5/2021 6:00,37106.83,37739.37,37057.01,37422.39,10524.862,1.61E+12,394152875.7,101635,5843.272,218840679.7,0,,39384.74,56.56999561,1.001436343,0,1,0,1.144794527,,
1.61E+12,2/5/2021 7:00,37422.72,37780,37422.72,37708.46,7206.643,1.61E+12,271081802.6,81535,3861.675,145245662.9,0,,39179.56,49.20999751,1.001256012,0,0,0,0.967929593,,
1.61E+12,2/5/2021 8:00,37708.46,37867.1,37451,37772.46,8097.227,1.61E+12,305118025.6,92354,4020.217,151517489.1,0,,39014.73,56.78000928,1.001455348,0,1,0,1.163434239,,
1.61E+12,2/5/2021 9:00,37772.47,37840,37242.67,37311.35,8083.122,1.61E+12,303658932.4,83648,3650.113,137200272,0,,39267.47,46.91001915,1.001194628,0,0,0,0.907725429,,
1.61E+12,2/5/2021 10:00,37309.14,37735.41,37244.25,37451.54,7491.17,1.61E+12,280981684.6,85715,3785.06,141967814.3,0,,39359.12,51.56001425,1.001309989,0,1,0,1.020869124,,
1.61E+12,2/5/2021 11:00,37451.54,37781.07,37443.5,37745.41,5871.118,1.61E+12,221029427.5,77049,3039.809,114450355.7,0,,39425.02,50.98999479,1.001293341,0.00069827,1,0,1.004541108,,
1.61E+12,2/5/2021 12:00,37745.4,38219,37567.21,37916.26,13853.73,1.61E+12,525950887.3,136638,7078.498,268748829.5,0,,39887.91,69.43998498,1.001740878,0,1,0,1.443476187,,
1.61E+12,2/5/2021 13:00,37916.26,38411.82,37817.5,38333.6,12055.8,1.61E+12,459299140.1,116966,6381.278,243226814,0,,39998.63,96.85000277,1.002421333,0,1,0,2.110852447,,
1.61E+12,2/5/2021 14:00,38329.03,38369.31,38012,38138.52,9892.321,1.61E+12,377797168.3,105761,4782.578,182679331.7,0,,40199.99,64.35001339,1.001600747,0,1,0,1.306038586,,
1.61E+12,2/5/2021 15:00,38138.14,38380,37900,38006.64,11167.993,1.61E+12,425808008.6,115990,5249.266,200216051.5,0,,39902.49,87.91998929,1.002203371,0,1,0,1.897079803,,
1.61E+12,2/5/2021 16:00,38006.64,38199.77,37626,37855.58,14245.382,1.61E+12,540963608.2,137202,6270.583,238210967.6,0,,40130.47,60.04999126,1.001496369,0,1,0,1.203666792,,
1.61E+12,2/5/2021 17:00,37855.1,38004.64,37768.24,37938.35,5869.695,1.61E+12,222440919.2,70868,3043.559,115368699.6,0,,40268.44,70.4499982,1.001749509,0,1,0,1.451941294,,
1.61E+12,2/5/2021 18:00,37944.2,37981.5,37254.94,37453.9,8762.429,1.61E+12,330036276,100096,3522.538,132804101.8,0,,40864.73,22.17998604,1.000542766,0,0,0,0.268392595,,
1.61E+12,2/5/2021 19:00,37453.9,37700,37250,37638.22,10520.627,1.61E+12,394743524.6,97108,5405.33,202894203.3,0,,40608.76,86.21000156,1.002122941,0.00102371,1,0,1.818195715,,
1.61E+12,2/5/2021 20:00,37638.77,37812.74,37508.68,37760.09,5828.498,1.61E+12,219588115.3,65948,2989.539,112655295.9,0,,40197.01,87.63000436,1.002180013,0,1,0,1.874170758,,
1.61E+12,2/5/2021 21:00,37760.08,37969,37685.08,37851.92,4847.168,1.61E+12,183328617.9,63487,2495.826,94420443.3,0,,40276.41,82.06999209,1.002037669,0,1,0,1.734562692,,
1.61E+12,2/5/2021 22:00,37851.92,38015.72,37678.56,37823.28,5086.873,1.61E+12,192714774.9,65512,2446.964,92730977.44,0,,40179.42,79.56999745,1.001980367,0,1,0,1.67836207,,
1.61E+12,2/5/2021 23:00,37823.29,38393.93,37785,38362.65,6699.907,1.61E+12,255351999.7,75775,3687.452,140598001.7,0,,40087.4,71.59998488,1.001786097,0,1,0,1.487826052,,
1.61E+12,2/6/2021 0:00,38357.17,38937.78,38269,38779.44,18184.863,1.61E+12,702262613.6,156431,9503.179,367033328.6,0,,40028.19,85.16001425,1.002127501,0,1,0,1.822668069,,
1.61E+12,2/6/2021 1:00,38779.45,39585.48,38312.23,38848.77,31874.524,1.61E+12,1244333868,261972,15985.378,624231838.2,0,,39992.77,102.0799857,1.002552461,0,1,0,2.239460091,,
1.61E+12,2/6/2021 2:00,38848.76,39550,38650,39424.27,15380.246,1.61E+12,602254669.5,148829,7744.173,303369368.8,0,,39186.94,62.60000023,1.001597471,0,1,0,1.302825553,,
1.61E+12,2/6/2021 3:00,39424.25,39800,39218.69,39441.31,12962.213,1.61E+12,511813789.1,125004,6841.06,270269411,0,,39564.17,57.49999301,1.001453335,0.00155546,1,0,1.161459931,,
1.61E+12,2/6/2021 4:00,39440.83,39441.31,39000,39228.77,7238.718,1.61E+12,284008223.1,90663,3581.272,140537542.8,0,,38627.36,46.90999304,1.001214424,0,0,0,0.927140939,,
1.61E+12,2/6/2021 5:00,39228.76,39299,38800.23,39071.51,6817.369,1.61E+12,266117374.2,83202,3162.428,123477388,0,,38747.31,52.67999024,1.001359578,0,1,0,1.069504994,,
1.61E+12,2/6/2021 6:00,39071.51,39482.85,39044.24,39314.38,7647.521,1.61E+12,300572100,85599,4089.532,160714250.6,0,,38841.46,62.58998316,1.001611422,0,1,0,1.316508407,,
1.61E+12,2/6/2021 7:00,39314.29,39534,39200,39410.68,6274.037,1.61E+12,247010702.3,76834,3142.322,123746929.2,0,,38312.99,44.99998602,1.001174536,0,0,0,0.888019609,,
1.61E+12,2/6/2021 8:00,39410.69,39768.4,39410.68,39476.01,10187.681,1.61E+12,403266182.2,115026,5000.342,197941109,0,,38511,45.35998879,1.001177845,0,0,0,0.891265008,,
1.61E+12,2/6/2021 9:00,39476.02,39978.31,39443.84,39957.35,13105.991,1.61E+12,521222541.4,129969,6783.095,269811129.9,0,,38531.35,37.94000937,1.000984653,0,0,0,0.701786271,,
1.61E+12,2/6/2021 10:00,39957.35,40130.4,39555,40095.48,14364.978,1.61E+12,572790386.8,139953,7292.86,290940220.5,0,,39030,26.3799867,1.00067589,0,0,0,0.398957875,,
1.61E+12,2/6/2021 11:00,40095.49,40540.81,40077.74,40264.34,21806.469,1.61E+12,878857841.7,196458,11084.532,446833595.4,0,,39496.96,48.52000102,1.001228449,0.00065121,0,0,0.94089637,,
1.61E+12,2/6/2021 12:00,40262,40510,39935.58,39990.41,14733.902,1.61E+12,592826163.9,142429,6911.943,278235402.5,0,,39513.92,36.69001819,1.000928534,0,0,0,0.64674591,,
1.61E+12,2/6/2021 13:00,39990.41,40337,39977.59,40190.52,8815.775,1.61E+12,354214265.3,101052,4530.937,182054358.7,0,,39331.42,63.63001729,1.001617791,0,1,0,1.322754991,,
1.61E+12,2/6/2021 14:00,40190.52,40653.68,40187.51,40338.89,12571.428,1.61E+12,508239397.2,130855,6572.571,265766329.6,0,,39046.6,79.3799807,1.002032955,0,1,0,1.729939298,,
1.61E+12,2/6/2021 15:00,40342.27,40900,40235.6,40886.91,15905.931,1.61E+12,646130722.7,152584,8492.767,345110729.5,0,,38820.87,65.68999757,1.001692131,0,1,0,1.395666133,,
1.61E+12,2/6/2021 16:00,40886.91,40992.4,40570.01,40694.97,15327.679,1.61E+12,624947244.4,150866,7315.457,298306282.4,0,,38629.26,64.56000062,1.001671272,0,1,0,1.375208055,,
1.61E+12,2/6/2021 17:00,40693.2,40750,40240.69,40284.64,11434.206,1.61E+12,463592509.4,110867,5178.377,210073578,0,,38214.98,59.97000381,1.00156928,0,1,0,1.2751764,,
1.61E+12,2/6/2021 18:00,40284.65,40515.4,40140,40358.48,10932.414,1.61E+12,440978820.3,108379,5370.646,216669003.6,0,,37921.11,44.68001696,1.001178236,0,0,0,0.891648493,,
1.61E+12,2/6/2021 19:00,40358.47,40497.73,40030.64,40258.99,8808.644,1.61E+12,354550585.3,88764,4124.293,166046045.8,0,,38185.72,46.04999266,1.001205948,0.00106206,0,0,0.918827852,,
1.61E+12,2/6/2021 20:00,40258.99,40258.99,39701,40159,12716.644,1.61E+12,507843209.7,115298,6125.717,244701800.3,0,,37870.62,46.13001287,1.001218095,0,0,0,0.93074138,,
1.61E+12,2/6/2021 21:00,40158.99,40325.2,40102.71,40113.35,6254.68,1.61E+12,251564790.1,70089,3060.161,123103292.2,0,,38239.1,45.91999682,1.001200865,0,0,0,0.91384255,,
1.61E+12,2/6/2021 22:00,40113.36,40583,40000,40094.85,7458.836,1.61E+12,300554029.6,91102,3892.648,156942453.5,0,,38050,58.74999905,1.001544021,0,1,0,1.250402893,,
1.61E+12,2/6/2021 23:00,40094.85,40094.85,39100,39249.54,20021.566,1.61E+12,789746291.3,178088,8942.587,352796680.7,0,,38471.95,48.05000362,1.001248962,0,0,0,0.961015098,,
1.61E+12,2/7/2021 0:00,39249.53,39666.05,38700,39621.67,17696.074,1.61E+12,694035318.6,173899,8355.792,327956496.5,0,,38530.33,39.67001863,1.001029579,0,0,0,0.745848767,,
1.61E+12,2/7/2021 1:00,39622.79,39644.61,38520.25,38674.27,15967.938,1.61E+12,624224582.8,149006,7075.172,276575406.6,0,,38797.02,38.32001064,1.000987705,0,0,0,0.704779609,,
1.61E+12,2/7/2021 2:00,38674.27,38880.87,38384.25,38799.99,15827.63,1.61E+12,611910724,152021,7700.193,297841135.1,0,,38795.69,53.56001056,1.001380566,0,1,0,1.090089593,,
1.61E+12,2/7/2021 3:00,38799.99,38982,38611.52,38904.05,8524.323,1.61E+12,330924773.6,92353,4049.139,157224554.4,0,,38725.4,49.20000109,1.001270484,0.00059267,0,0,0.982123433,,
1.61E+12,2/7/2021 4:00,38902.63,38902.64,37967.03,38357.99,16292.497,1.61E+12,624990727.2,155055,7396.945,283838407.7,0,,38521.72,60.00998289,1.001557822,0,1,0,1.26393863,,
1.61E+12,2/7/2021 5:00,38357.99,38745.41,38223.29,38556.36,9979.1,1.61E+12,384083781.3,103171,5249.917,202138635.4,0,,38249,59.38998728,1.00155272,0,1,0,1.258934693,,
1.61E+12,2/7/2021 6:00,38558,38744.73,38326,38569.29,7108.535,1.61E+12,274230012.3,78246,3567.189,137639155.3,0,,38076.06,44.77999766,1.001176067,0,0,0,0.889521182,,
1.61E+12,2/7/2021 7:00,38569.3,39150,38450,39056.38,10243.976,1.61E+12,398443852,100323,5834.471,226991027.2,0,,38584.7,36.02001358,1.000933531,0,0,0,0.651646865,,
1.61E+12,2/7/2021 8:00,39056.38,39596.79,39053.4,39545.48,15807.655,1.61E+12,622330075.3,138309,8332.803,328064930.4,0,,38677.47,41.04998469,1.001061341,0,0,0,0.777000283,,
1.61E+12,2/7/2021 9:00,39545.49,39757.87,39356,39550.61,9295.666,1.61E+12,367694459,96190,4576.52,181067859.7,0,,39012.69,55.13998987,1.001413386,0,1,0,1.122278773,,
1.61E+12,2/7/2021 10:00,39550.62,39736,39207.7,39395.05,8442.993,1.61E+12,332966994.6,92374,3998.992,157758238.6,0,,39269.95,37.87001555,1.000964351,0,0,0,0.681874487,,
1.61E+12,2/7/2021 11:00,39395.05,39440,38823.89,39125.98,11990.174,1.61E+12,468848615.2,112422,5367.096,209897992.3,0,,39175.38,58.70998736,1.001498645,0.00057887,1,0,1.205899046,,
1.61E+12,2/7/2021 12:00,39125.97,39350,38600,38886.56,14673.187,1.61E+12,570587940.7,140200,6994.057,272017419.8,0,,38954.27,76.84999667,1.001972826,0,1,0,1.670966012,,
1.61E+12,2/7/2021 13:00,38886.56,39186.91,38436.76,38693.82,14750.342,1.61E+12,572100342.8,133804,7234.103,280728390.7,0,,39418.71,67.51999301,1.001712892,0,1,0,1.416028094,,
1.61E+12,2/7/2021 14:00,38693.83,38777,38212,38274.95,13828.055,1.61E+12,532196371.7,136486,6463.201,248769551.2,0,,39423.08,72.26999603,1.00183319,0,1,0,1.534013897,,
1.61E+12,2/7/2021 15:00,38274.95,38453,37600,37965.79,23632.038,1.61E+12,897720486,207934,10783.751,409789261.2,0,,42984.07,522.0300104,1.012144732,0,1,0,11.64736208,,
1.61E+12,2/7/2021 16:00,37965.79,38296.11,37403.27,38231.77,22121.619,1.61E+12,836936828.4,211608,10734.865,406474805.1,0,,42897.12,181.1000155,1.004221729,0,1,0,3.876643791,,
1.61E+12,2/7/2021 17:00,38230.21,38271.19,37755,37916.75,11613.202,1.61E+12,442051364.5,111099,5740.269,218554186.7,0,,43558.73,87.16001688,1.002000977,0,1,0,1.698575933,,
1.61E+12,2/7/2021 18:00,37916.74,38400,37904.05,38285.02,7672.308,1.61E+12,292795125.8,84858,4122.732,157354735.3,0,,43716.32,69.49001963,1.001589567,0,1,0,1.295073472,,
1.61E+12,2/7/2021 19:00,38285.02,38500,38031.17,38108.75,7936.683,1.61E+12,304250969.9,79343,3615.338,138679669.1,0,,43170.24,110.9299897,1.002569594,0.00248993,1,0,2.256263785,,
1.61E+12,2/7/2021 20:00,38108.36,38547.89,37743.54,38520,11402.799,1.61E+12,434493076.3,107647,5577.367,212572102.8,0,,43079.07,100.7199857,1.002338026,0,1,0,2.029146656,,
1.61E+12,2/7/2021 21:00,38519.99,38676,38410,38570,7609.122,1.61E+12,293206651,74397,3742.772,144252348.5,0,,42673.49,96.50998092,1.002261591,0,1,0,1.954180781,,
1.61E+12,2/7/2021 22:00,38570.01,38880,38350,38835.34,6283.586,1.61E+12,242488431.6,78002,3105.718,119885815.4,0,,43051.95,95.24998541,1.002212443,0,1,0,1.905977434,,
1.61E+12,2/7/2021 23:00,38835.34,39144.19,38750,38849.25,8022.423,1.61E+12,312640728.1,87487,4103.332,159941060.4,0,,44151.07,76.45998416,1.001731781,0,1,0,1.434554037,,
1.61E+12,2/8/2021 0:00,38849.24,39185.93,38703.4,38774.6,7766.934,1.61E+12,302064651.2,85685,3866.507,150420445.6,0,,44632.41,89.59001174,1.002007286,0,1,0,1.704763671,,
1.61E+12,2/8/2021 1:00,38774.61,38954.87,38486.9,38581.73,7254.255,1.61E+12,280727612.2,76770,3240.265,125445499.8,0,,44682.76,79.4000134,1.001776972,0,1,0,1.47887644,,
1.61E+12,2/8/2021 2:00,38581.73,38710,38210,38308.39,7066.688,1.61E+12,271776568.5,78963,3219.242,123846850.5,0,,46374.87,76.44999344,1.001648522,0,1,0,1.352895323,,
1.61E+12,2/8/2021 3:00,38308.4,38549,38050,38120.84,8374.401,1.61E+12,320945750.6,82505,3939.765,151028449.1,0,,46768.22,108.7899885,1.002326152,0.00131125,1,0,2.017500881,,
1.61E+12,2/8/2021 4:00,38120.84,38720,38037,38620.72,8438.059,1.61E+12,324927775.3,83253,4729.346,182070340.7,0,,46158.97,135.5399994,1.002936374,0,1,0,2.61599406,,
1.61E+12,2/8/2021 5:00,38620.72,38909.51,38477,38718.52,7058.518,1.61E+12,273231991,75045,3703.862,143399123.3,0,,45707.38,133.3700212,1.00291791,0,1,0,2.597884949,,
1.61E+12,2/8/2021 6:00,38718.53,39274,38653.78,39067.83,8963.751,1.61E+12,350091095.2,92066,4663.029,182128325,0,,46599.51,95.9000208,1.002057962,0,1,0,1.754465649,,
1.61E+12,2/8/2021 7:00,39067.83,39450,38929.13,39307.82,7367.838,1.61E+12,289011265.5,77396,4037.429,158407536.6,0,,46837.57,102.4199953,1.002186706,0,1,0,1.880735114,,
1.61E+12,2/8/2021 8:00,39307.82,39404.93,39090.39,39234.09,6664.128,1.61E+12,261493997.5,73254,3079.109,120845387,0,,46850.12,117.2599941,1.002502875,0,1,0,2.190827163,,
1.61E+12,2/8/2021 9:00,39233.49,39430.78,38950,39031.12,7210.888,1.61E+12,282543404.5,79503,3245.553,127209411.5,0,,48111.18,98.79000557,1.002053369,0,1,0,1.749960929,,
1.61E+12,2/8/2021 10:00,39031.12,39500,38920.38,39486.23,8012.332,1.61E+12,314390560.4,84107,4158.08,163234705.4,0,,47505.4,107.0000228,1.002252376,0,1,0,1.945142899,,
1.61E+12,2/8/2021 11:00,39485.54,39570,39370,39495.35,6785.85,1.61E+12,267891229.5,79319,3209.243,126713336.2,0,,47109.51,143.7299844,1.003050976,0.00186573,1,0,2.728393343,,
1.61E+12,2/8/2021 12:00,39495.35,43880,39160.56,43506.1,50310.084,1.61E+12,2073799590,477478,28139.385,1159369042,0,,46401.3,166.909977,1.003597097,0,1,0,3.264017581,,
1.61E+12,2/8/2021 13:00,43505.9,45063.24,42470,43078.22,68085.466,1.61E+12,2972950432,679660,33577.567,1467208785,0,,45641.77,156.4000143,1.003426686,0,1,0,3.096881979,,
1.61E+12,2/8/2021 14:00,43077.59,44175.41,43000,43645.89,30358.795,1.61E+12,1323786938,298709,15342.764,669252627.9,0,,46380.92,88.57999711,1.001909837,0,1,0,1.609187697,,
1.61E+12,2/8/2021 15:00,43650.49,44400,43409.6,43785.81,25293.179,1.61E+12,1107799230,249505,13233.536,579998555.2,0,,45300.17,104.7700067,1.002312795,0,1,0,2.004400611,,
1.61E+12,2/8/2021 16:00,43785.81,44380,43119.08,43281.17,33204.808,1.61E+12,1453381099,295329,16064.678,703479156.3,0,,46285.14,82.64998594,1.00178567,0,1,0,1.487407259,,
1.61E+12,2/8/2021 17:00,43281.16,43517.88,42655,43179.79,19147.941,1.61E+12,824090559.1,176430,9196.142,395884999.6,0,,46624.44,80.11001956,1.001718198,0,1,0,1.42123211,,
1.61E+12,2/8/2021 18:00,43179.78,43505.6,42649,42770,12112.446,1.61E+12,521301905.6,132594,5750.453,247579734,0,,46773.63,62.13998357,1.001328526,0,1,0,1.039049832,,
1.61E+12,2/8/2021 19:00,42769.91,43246.37,42703.78,43147.2,10468.025,1.61E+12,450199277.5,108685,5319.256,228819246.6,0,,46470.85,108.9200047,1.002343835,0.00161159,1,0,2.034844004,,
1.61E+12,2/8/2021 20:00,43147.99,44340,42989,44227.53,19749.61,1.61E+12,862270859.2,182004,10871.384,474705736.2,0,,46483.67,83.88001493,1.001804505,0,1,0,1.505880239,,
1.61E+12,2/8/2021 21:00,44229.03,44914.7,43959.34,44722,20912.695,1.61E+12,928066889.7,196484,10785.724,478939663.8,0,,47012.77,97.4600109,1.002073054,0,1,0,1.769267572,,
1.61E+12,2/8/2021 22:00,44722,45250,44303.6,44762.16,20548.276,1.61E+12,919926013.8,221407,9898.96,443450333.2,0,,47060.18,102.3199846,1.002174237,0,1,0,1.868505776,,
1.61E+12,2/8/2021 23:00,44762.16,47146,44663.87,46451.32,39012.126,1.61E+12,1793186459,388196,20183.056,927616910.9,0,,47084.17,87.13000993,1.001850516,0,1,0,1.551006881,,
1.61E+12,2/9/2021 0:00,46451.32,47664.03,46234.58,46877.01,35337.7,1.61E+12,1660330176,342625,17241.732,810504204.6,0,,47231.03,109.4899819,1.002318179,0,1,0,2.009681127,,
1.61E+12,2/9/2021 1:00,46877.02,46888.93,45944.04,46294.51,19622.107,1.61E+12,909739103.1,190047,8869.375,411326058.6,0,,46839.01,91.06997708,1.001944319,0,1,0,1.643006933,,
1.61E+12,2/9/2021 2:00,46292.55,46511.7,45687.04,45840.75,13485.188,1.61E+12,621494789.1,139624,6535.591,301340419,0,,46420.42,72.12001786,1.001553627,0,1,0,1.25982426,,
1.61E+12,2/9/2021 3:00,45837.76,46852.66,45617.57,46695.41,13899.856,1.61E+12,643893058.6,139388,7608.342,352463394.7,0,,46517.64,95.27998872,1.002048255,0.00124313,1,0,1.744945223,,
1.61E+12,2/9/2021 4:00,46696.79,46989,46300,46939.99,10958.052,1.61E+12,510533344,123007,5467.334,254809844,0,,46259.97,105.2700204,1.002275618,0,1,0,1.967938174,,
1.61E+12,2/9/2021 5:00,46939.99,47348.79,46550,46967.38,12645.512,1.61E+12,593582967.1,138019,5971.806,280336957,0,,46276.51,112.5000006,1.002431039,0,1,0,2.120371892,,
1.61E+12,2/9/2021 6:00,46961.57,48250,46650,48209.97,22532.919,1.61E+12,1070829328,222026,12360.568,587772720.4,0,,46221.07,108.9199977,1.002356501,0,1,0,2.047266556,,
1.61E+12,2/9/2021 7:00,48214.1,48266.36,47500,47612.4,17271.587,1.61E+12,825574414.4,182072,8045.204,384677856.7,0,,46020.4,93.80002183,1.002038227,0,1,0,1.735109967,,
1.61E+12,2/9/2021 8:00,47614.65,48164.15,46840.34,47253.24,22102.49,1.61E+12,1046870487,215592,10570.831,500837573.3,0,,46131.99,115.9899854,1.002514307,0,1,0,2.202039433,,
1.61E+12,2/9/2021 9:00,47253.25,47320,46092.02,46568.21,17801.728,1.61E+12,831134115.1,189293,7470.024,348874937.8,0,,46510.25,108.4099976,1.002330884,0,1,0,2.02214193,,
1.61E+12,2/9/2021 10:00,46568.21,46797.46,45700,45798.17,17943.729,1.61E+12,830356920,196418,8342.913,386325397.5,0,,46563.69,113.2199847,1.002431508,0,1,0,2.120831878,,
1.61E+12,2/9/2021 11:00,45800.81,46684,45730,46469.5,13817.227,1.61E+12,638891045.4,155851,7246.752,335146868.6,0,,46668.89,157.7199872,1.003379553,0.0017535,1,0,3.050654903,,
1.61E+12,2/9/2021 12:00,46474.92,46870,45196.51,45404.94,22607.13,1.61E+12,1040255636,224427,10370.516,477286114.2,0,,46550,184.829987,1.003970569,0,1,0,3.630311232,,
1.61E+12,2/9/2021 13:00,45404.94,46511.91,45057.65,46367.79,24920.26,1.61E+12,1140154413,241720,12540.573,573890708.1,0,,46630.17,148.3199857,1.003180773,0,1,0,2.85569557,,
1.61E+12,2/9/2021 14:00,46369.99,46800,46152.79,46704.55,13811.516,1.61E+12,641119047.6,142147,6798.729,315689439.8,0,,46586.56,98.44001013,1.002113056,0,1,0,1.80850071,,
1.61E+12,2/9/2021 15:00,46700.73,47177.7,46383.22,46835.77,14064.614,1.61E+12,658818688.5,148472,6959.313,326028428.8,0,,45652.34,43.01998042,1.000942339,0,0,0,0.66028557,,
1.61E+12,2/9/2021 16:00,46844.75,47214.95,46110,46579.77,20764.511,1.61E+12,969365343.4,195214,9846.906,459846549.6,0,,45626.32,63.00000138,1.001380782,0,1,0,1.090301441,,
1.61E+12,2/9/2021 17:00,46578.75,47047.28,46248.13,46567.55,10965.367,1.61E+12,511145982.4,119230,5315.282,247841510.3,0,,44954.12,39.35998435,1.000875559,0,0,0,0.594789121,,
1.61E+12,2/9/2021 18:00,46572.82,47550.89,46340,47110.23,13303.618,1.61E+12,626397060,139822,6830.525,321679441.2,0,,44353.04,44.20002201,1.00099655,0,0,0,0.713454603,,
1.61E+12,2/9/2021 19:00,47110.22,47384,46825.64,47162.5,7588.444,1.61E+12,357224757.9,96520,3848.276,181156616.9,0,,44746.66,57.35000426,1.00128166,0.00112397,0,0,0.993084624,,
1.61E+12,2/9/2021 20:00,47162.49,47600,46760,47171.3,9805.585,1.61E+12,462647732.1,112595,5052.268,238367486.1,0,,44963.31,43.04998627,1.000957447,0,0,0,0.675103186,,
1.61E+12,2/9/2021 21:00,47171.29,47550.08,47081.25,47340.52,8030.766,1.61E+12,379926242,87624,3932.58,186018528.7,0,,45088.17,56.86997935,1.001261306,0,0,0,0.973121839,,
1.61E+12,2/9/2021 22:00,47340.51,47340.52,46514.01,46930.08,10662.569,1.61E+12,499506991.3,121751,4845.279,227006239.5,0,,45190.05,50.99001216,1.001128346,0,0,0,0.842717408,,
1.61E+12,2/9/2021 23:00,46930.07,46946.22,46257.88,46492.54,7534.951,1.61E+12,350551164.1,93849,3420.224,159145240.4,0,,44555.59,56.41000572,1.001266059,0,0,0,0.977783484,,
1.61E+12,2/10/2021 0:00,46492.53,46987.98,46134.62,46612.92,9881.43,1.61E+12,460814805.9,108077,4834.642,225531446.8,0,,44999.09,39.9900163,1.000888685,0,0,0,0.607662831,,
1.61E+12,2/10/2021 1:00,46608.44,46633.03,46100,46365.24,8120.82,1.61E+12,376286693.6,88751,4008.315,185758320.3,0,,45199.99,67.99999496,1.001504425,0,1,0,1.211567951,,
1.61E+12,2/10/2021 2:00,46365.14,46931.81,46360.01,46389.01,8323.697,1.61E+12,388051209.9,88725,4059.164,189257004.5,0,,44807.58,42.4200081,1.000946715,0,0,0,0.664577461,,
1.61E+12,2/10/2021 3:00,46389.01,46861.1,46235.12,46329.99,9033.883,1.61E+12,420145065.7,92824,4492.882,208921112.2,0,,44250,51.009984,1.001152768,0.00076742,0,0,0.866670003,,
1.61E+12,2/10/2021 4:00,46330,46425,45690,46114.2,14314.427,1.61E+12,658055144.5,127396,6468.944,297352658.6,0,,44180.86,61.77999631,1.001398343,0,1,0,1.107524909,,
1.61E+12,2/10/2021 5:00,46114.19,46555,45936,46247.98,9382.912,1.61E+12,434189319.3,92754,4372.155,202373478,0,,44582.07,224.1899892,1.005028703,0,1,0,4.668107283,,
1.61E+12,2/10/2021 6:00,46248.21,46764,46220,46618.66,7031.386,1.61E+12,327352132.2,82040,3898.799,181513496.1,0,,44582.07,936.7700016,1.021012259,0,1,0,20.34445006,,
1.61E+12,2/10/2021 7:00,46618.67,47100,46510,46676.91,11079.005,1.61E+12,518079961.1,111018,5864.274,274304948.1,0,,44641.72,47.0800061,1.001054619,0,0,0,0.770407483,,
1.61E+12,2/10/2021 8:00,46676.9,46950,46403.03,46826.61,11210.814,1.61E+12,523114449.4,107137,5603.508,261557804.6,0,,44559.99,60.73998973,1.001363106,0,1,0,1.072965184,,
1.61E+12,2/10/2021 9:00,46827.04,47095,46630.58,46734.83,9107.16,1.61E+12,427099016.8,96217,4249.393,199322996.7,0,,44700.01,50.23999514,1.001123937,0,0,0,0.838393151,,
1.61E+12,2/10/2021 10:00,46734.82,47475,46550,46778.49,19104.136,1.61E+12,898736427.6,167875,9724.167,457648889.5,0,,45017.02,63.80001146,1.001417242,0.0008307,1,0,1.126060659,,
1.61E+12,2/10/2021 11:00,46778.5,46837.16,46388,46685,9107.782,1.61E+12,424369099.8,97429,4118.24,191950885.8,0,,45500.98,49.42998962,1.00108635,0,0,0,0.801528595,,
1.61E+12,2/10/2021 12:00,46685,46685.95,44427.55,45695.36,36645.43,1.61E+12,1672324544,323888,16544.333,755229585,0,,46279.8,32.58000732,1.000703979,0,0,0,0.426506988,,
1.61E+12,2/10/2021 13:00,45695.36,46020,45349.42,45689.32,15809.709,1.61E+12,722626236.6,163419,7459.644,341068311,0,,46061.49,84.84001357,1.001841886,0,1,0,1.542542755,,
1.61E+12,2/10/2021 14:00,45689.33,46075.1,44780,44993.48,29483.403,1.61E+12,1337540223,238727,14891.789,675902079.9,0,,46516.39,62.91002178,1.001352427,0,1,0,1.062491441,,
1.61E+12,2/10/2021 15:00,44993.47,45288,43770,44397.24,41005.178,1.61E+12,1825443809,361659,19323.733,860643542.2,0,,47555.46,159.6299832,1.003356712,0,1,0,3.02825292,,
1.61E+12,2/10/2021 16:00,44397.24,44972.99,43870.01,44804.01,22519.996,1.61E+12,1003324621,215381,11726.722,522703692,0,,47864.81,119.9999984,1.002507061,0,1,0,2.194932705,,
1.61E+12,2/10/2021 17:00,44806.72,45132.48,44500,45006.36,12291.571,1.61E+12,551189638.6,121610,6676.37,299456218.8,0,,47960.85,109.8999857,1.002291452,0,1,0,1.983467835,,
1.61E+12,2/10/2021 18:00,45007.89,45266.85,44820.32,45145.04,9223.61,1.61E+12,415831920,107695,4423.141,199434663.1,0,,47590.53,108.5699893,1.002281336,0.0017411,1,0,1.973546271,,
1.61E+12,2/10/2021 19:00,45145.03,45309.99,44513.39,45241.04,13624.901,1.61E+12,612329958,135109,6858.284,308291813.3,0,,47366.42,97.72999759,1.002063276,0,1,0,1.759677511,,
1.61E+12,2/10/2021 20:00,45241.04,45300,44474.45,44612,7710.291,1.61E+12,346299455.5,93502,3486.973,156692216.5,0,,47653.14,132.9599804,1.002790162,0,1,0,2.47259234,,
1.61E+12,2/10/2021 21:00,44612,45091.89,44400,45039.08,8313.314,1.61E+12,371771574.5,93451,4413.873,197503749,0,,47754.03,92.46999637,1.001936381,0,1,0,1.635221506,,
