,percentage,tierBased,maker,taker,tiers,precision,limits,id,symbol,base,quote,baseId,quoteId,type,future,spot,active,info
MIDHALF/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1e-05, 'price': 1.0}","{'amount': {'min': 1e-05, 'max': None}, 'price': {'min': 1.0, 'max': None}, 'cost': {'min': None, 'max': None}}",MIDHALF/USD,MIDHALF/USD,MIDHALF,USD,MIDHALF,USD,spot,False,True,True,"{'name': 'MIDHALF/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '1.0', 'sizeIncrement': '0.00001', 'minProvideSize': '0.00001', 'last': '19329.0', 'bid': '18123.0', 'ask': '18178.0', 'price': '18178.0', 'type': 'spot', 'baseCurrency': 'MIDHALF', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.0020948180815876516', 'change24h': '0.008432264506823477', 'changeBod': '0.008936004884275962', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
MIDHEDGE/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 0.001, 'price': 0.01}","{'amount': {'min': 0.001, 'max': None}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': None, 'max': None}}",MIDHEDGE/USD,MIDHEDGE/USD,MIDHEDGE,USD,MIDHEDGE,USD,spot,False,True,True,"{'name': 'MIDHEDGE/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.01', 'sizeIncrement': '0.001', 'minProvideSize': '0.001', 'last': '147.61', 'bid': '150.77', 'ask': '151.52', 'price': '150.77', 'type': 'spot', 'baseCurrency': 'MIDHEDGE', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '-0.004358449448590107', 'change24h': '-0.01778501628664495', 'changeBod': '-0.0181048518397916', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
MKRBEAR/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 100.0, 'price': 1e-06}","{'amount': {'min': 100.0, 'max': None}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': None, 'max': None}}",MKRBEAR/USD,MKRBEAR/USD,MKRBEAR,USD,MKRBEAR,USD,spot,False,True,True,"{'name': 'MKRBEAR/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '1e-6', 'sizeIncrement': '100.0', 'minProvideSize': '100.0', 'last': '0.002336', 'bid': '0.002287', 'ask': '0.002319', 'price': '0.002319', 'type': 'spot', 'baseCurrency': 'MKRBEAR', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '-0.004721030042918455', 'change24h': '-0.004507405022537025', 'changeBod': '-0.027672955974842768', 'quoteVolume24h': '4224.0102', 'volumeUsd24h': '4224.0102'}"
MKRBULL/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 0.0001, 'price': 0.1}","{'amount': {'min': 0.0001, 'max': None}, 'price': {'min': 0.1, 'max': None}, 'cost': {'min': None, 'max': None}}",MKRBULL/USD,MKRBULL/USD,MKRBULL,USD,MKRBULL,USD,spot,False,True,True,"{'name': 'MKRBULL/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.1', 'sizeIncrement': '0.0001', 'minProvideSize': '0.0001', 'last': '394.3', 'bid': '408.3', 'ask': '413.7', 'price': '408.3', 'type': 'spot', 'baseCurrency': 'MKRBULL', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.005417384880571288', 'change24h': '-0.0002448579823702253', 'changeBod': '0.04558258642765685', 'quoteVolume24h': '3495.34861', 'volumeUsd24h': '3495.34861'}"
OKBBEAR/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 10000.0, 'price': 1e-08}","{'amount': {'min': 10000.0, 'max': None}, 'price': {'min': 1e-08, 'max': None}, 'cost': {'min': None, 'max': None}}",OKBBEAR/USD,OKBBEAR/USD,OKBBEAR,USD,OKBBEAR,USD,spot,False,True,True,"{'name': 'OKBBEAR/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '1e-8', 'sizeIncrement': '10000.0', 'minProvideSize': '10000.0', 'last': '0.00002834', 'bid': '0.0000275', 'ask': '0.00002792', 'price': '0.00002792', 'type': 'spot', 'baseCurrency': 'OKBBEAR', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '-0.014820042342978124', 'change24h': '-0.03790489317711923', 'changeBod': '-0.04481696886760178', 'quoteVolume24h': '22.7024', 'volumeUsd24h': '22.7024'}"
OKBBULL/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 0.01, 'price': 0.01}","{'amount': {'min': 0.01, 'max': None}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': None, 'max': None}}",OKBBULL/USD,OKBBULL/USD,OKBBULL,USD,OKBBULL,USD,spot,False,True,True,"{'name': 'OKBBULL/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.01', 'sizeIncrement': '0.01', 'minProvideSize': '0.01', 'last': '26.4', 'bid': '26.6', 'ask': '26.76', 'price': '26.6', 'type': 'spot', 'baseCurrency': 'OKBBULL', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.018376722817764167', 'change24h': '0.04930966469428008', 'changeBod': '0.03582554517133956', 'quoteVolume24h': '2261.29568', 'volumeUsd24h': '2261.29568'}"
OKBHALF/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1e-05, 'price': 0.5}","{'amount': {'min': 1e-05, 'max': None}, 'price': {'min': 0.5, 'max': None}, 'cost': {'min': None, 'max': None}}",OKBHALF/USD,OKBHALF/USD,OKBHALF,USD,OKBHALF,USD,spot,False,True,True,"{'name': 'OKBHALF/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.5', 'sizeIncrement': '0.00001', 'minProvideSize': '0.00001', 'last': '13970.0', 'bid': '13764.0', 'ask': '13806.0', 'price': '13806.0', 'type': 'spot', 'baseCurrency': 'OKBHALF', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.0030878773567769827', 'change24h': '0.008178764422374763', 'changeBod': '0.005279062147304037', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
OKBHEDGE/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 0.001, 'price': 0.01}","{'amount': {'min': 0.001, 'max': None}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': None, 'max': None}}",OKBHEDGE/USD,OKBHEDGE/USD,OKBHEDGE,USD,OKBHEDGE,USD,spot,False,True,True,"{'name': 'OKBHEDGE/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.01', 'sizeIncrement': '0.001', 'minProvideSize': '0.001', 'last': '85.67', 'bid': '69.77', 'ask': '70.13', 'price': '70.13', 'type': 'spot', 'baseCurrency': 'OKBHEDGE', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '-0.006375743836780958', 'change24h': '-0.017305401807608773', 'changeBod': '-0.011975204282896591', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
PAXGBEAR/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1e-05, 'price': 2.5}","{'amount': {'min': 1e-05, 'max': None}, 'price': {'min': 2.5, 'max': None}, 'cost': {'min': None, 'max': None}}",PAXGBEAR/USD,PAXGBEAR/USD,PAXGBEAR,USD,PAXGBEAR,USD,spot,False,True,True,"{'name': 'PAXGBEAR/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '2.5', 'sizeIncrement': '0.00001', 'minProvideSize': '0.00001', 'last': '5487.0', 'bid': '6102.5', 'ask': '6232.5', 'price': '6102.5', 'type': 'spot', 'baseCurrency': 'PAXGBEAR', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.012863070539419087', 'change24h': '0.11257976298997266', 'changeBod': '0.07202459376372419', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
PAXGBULL/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1e-05, 'price': 2.5}","{'amount': {'min': 1e-05, 'max': None}, 'price': {'min': 2.5, 'max': None}, 'cost': {'min': None, 'max': None}}",PAXGBULL/USD,PAXGBULL/USD,PAXGBULL,USD,PAXGBULL,USD,spot,False,True,True,"{'name': 'PAXGBULL/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '2.5', 'sizeIncrement': '0.00001', 'minProvideSize': '0.00001', 'last': '5227.5', 'bid': '5200.0', 'ask': '5277.5', 'price': '5227.5', 'type': 'spot', 'baseCurrency': 'PAXGBULL', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '-0.015536723163841809', 'change24h': '-0.12838682784493538', 'changeBod': '-0.05768364127985579', 'quoteVolume24h': '25538.227525', 'volumeUsd24h': '25538.227525'}"
PAXGHALF/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1e-05, 'price': 0.25}","{'amount': {'min': 1e-05, 'max': None}, 'price': {'min': 0.25, 'max': None}, 'cost': {'min': None, 'max': None}}",PAXGHALF/USD,PAXGHALF/USD,PAXGHALF,USD,PAXGHALF,USD,spot,False,True,True,"{'name': 'PAXGHALF/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.25', 'sizeIncrement': '0.00001', 'minProvideSize': '0.00001', 'last': '5750.0', 'bid': '5661.0', 'ask': '5691.5', 'price': '5691.5', 'type': 'spot', 'baseCurrency': 'PAXGHALF', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '-0.002322625881940488', 'change24h': '-0.020564446738943382', 'changeBod': '-0.01017391304347826', 'quoteVolume24h': '99.9925', 'volumeUsd24h': '99.9925'}"
PAXGHEDGE/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1e-05, 'price': 0.5}","{'amount': {'min': 1e-05, 'max': None}, 'price': {'min': 0.5, 'max': None}, 'cost': {'min': None, 'max': None}}",PAXGHEDGE/USD,PAXGHEDGE/USD,PAXGHEDGE,USD,PAXGHEDGE,USD,spot,False,True,True,"{'name': 'PAXGHEDGE/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.5', 'sizeIncrement': '0.00001', 'minProvideSize': '0.00001', 'last': '5294.5', 'bid': '5477.5', 'ask': '5521.0', 'price': '5477.5', 'type': 'spot', 'baseCurrency': 'PAXGHEDGE', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.004492939666238768', 'change24h': '0.03583585476550681', 'changeBod': '0.02364044103905812', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
PRIVBEAR/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1.0, 'price': 5e-05}","{'amount': {'min': 1.0, 'max': None}, 'price': {'min': 5e-05, 'max': None}, 'cost': {'min': None, 'max': None}}",PRIVBEAR/USD,PRIVBEAR/USD,PRIVBEAR,USD,PRIVBEAR,USD,spot,False,True,True,"{'name': 'PRIVBEAR/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.00005', 'sizeIncrement': '1.0', 'minProvideSize': '1.0', 'last': '0.15535', 'bid': '0.15295', 'ask': '0.15535', 'price': '0.15535', 'type': 'spot', 'baseCurrency': 'PRIVBEAR', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.0', 'change24h': '0.0', 'changeBod': '0.0', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
PRIVBULL/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 0.001, 'price': 0.05}","{'amount': {'min': 0.001, 'max': None}, 'price': {'min': 0.05, 'max': None}, 'cost': {'min': None, 'max': None}}",PRIVBULL/USD,PRIVBULL/USD,PRIVBULL,USD,PRIVBULL,USD,spot,False,True,True,"{'name': 'PRIVBULL/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.05', 'sizeIncrement': '0.001', 'minProvideSize': '0.001', 'last': '209.0', 'bid': '199.7', 'ask': '202.5', 'price': '202.5', 'type': 'spot', 'baseCurrency': 'PRIVBULL', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.011488511488511488', 'change24h': '0.05194805194805195', 'changeBod': '0.04867944070429829', 'quoteVolume24h': '1097.7739', 'volumeUsd24h': '1097.7739'}"
PRIVHALF/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 1e-05, 'price': 1.0}","{'amount': {'min': 1e-05, 'max': None}, 'price': {'min': 1.0, 'max': None}, 'cost': {'min': None, 'max': None}}",PRIVHALF/USD,PRIVHALF/USD,PRIVHALF,USD,PRIVHALF,USD,spot,False,True,True,"{'name': 'PRIVHALF/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '1.0', 'sizeIncrement': '0.00001', 'minProvideSize': '0.00001', 'last': '21263.0', 'bid': '16681.0', 'ask': '16734.0', 'price': '16734.0', 'type': 'spot', 'baseCurrency': 'PRIVHALF', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.0019159382109926954', 'change24h': '0.006193253562624015', 'changeBod': '0.007829438689472416', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
PRIVHEDGE/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 0.0001, 'price': 0.05}","{'amount': {'min': 0.0001, 'max': None}, 'price': {'min': 0.05, 'max': None}, 'cost': {'min': None, 'max': None}}",PRIVHEDGE/USD,PRIVHEDGE/USD,PRIVHEDGE,USD,PRIVHEDGE,USD,spot,False,True,True,"{'name': 'PRIVHEDGE/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.05', 'sizeIncrement': '0.0001', 'minProvideSize': '0.0001', 'last': '351.1', 'bid': '342.5', 'ask': '344.25', 'price': '344.25', 'type': 'spot', 'baseCurrency': 'PRIVHEDGE', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '-0.004482359745517641', 'change24h': '-0.013186183173283647', 'changeBod': '-0.016428571428571428', 'quoteVolume24h': '0.0', 'volumeUsd24h': '0.0'}"
SUSHIBEAR/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 100000.0, 'price': 1e-08}","{'amount': {'min': 100000.0, 'max': None}, 'price': {'min': 1e-08, 'max': None}, 'cost': {'min': None, 'max': None}}",SUSHIBEAR/USD,SUSHIBEAR/USD,SUSHIBEAR,USD,SUSHIBEAR,USD,spot,False,True,True,"{'name': 'SUSHIBEAR/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '1e-8', 'sizeIncrement': '100000.0', 'minProvideSize': '100000.0', 'last': '1.14e-6', 'bid': '1.09e-6', 'ask': '1.11e-6', 'price': '1.11e-6', 'type': 'spot', 'baseCurrency': 'SUSHIBEAR', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.00909090909090909', 'change24h': '-0.10483870967741936', 'changeBod': '-0.075', 'quoteVolume24h': '2981.616', 'volumeUsd24h': '2981.616'}"
SUSHIBULL/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 100.0, 'price': 2.5e-07}","{'amount': {'min': 100.0, 'max': None}, 'price': {'min': 2.5e-07, 'max': None}, 'cost': {'min': None, 'max': None}}",SUSHIBULL/USD,SUSHIBULL/USD,SUSHIBULL,USD,SUSHIBULL,USD,spot,False,True,True,"{'name': 'SUSHIBULL/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '2.5e-7', 'sizeIncrement': '100.0', 'minProvideSize': '100.0', 'last': '0.00083175', 'bid': '0.00082775', 'ask': '0.000832', 'price': '0.00083175', 'type': 'spot', 'baseCurrency': 'SUSHIBULL', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.013402375875723424', 'change24h': '0.109', 'changeBod': '0.04655552060396351', 'quoteVolume24h': '110740.262825', 'volumeUsd24h': '110740.262825'}"
SXPBEAR/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 100000.0, 'price': 1e-08}","{'amount': {'min': 100000.0, 'max': None}, 'price': {'min': 1e-08, 'max': None}, 'cost': {'min': None, 'max': None}}",SXPBEAR/USD,SXPBEAR/USD,SXPBEAR,USD,SXPBEAR,USD,spot,False,True,True,"{'name': 'SXPBEAR/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '1e-8', 'sizeIncrement': '100000.0', 'minProvideSize': '100000.0', 'last': '1.12e-6', 'bid': '1.08e-6', 'ask': '1.11e-6', 'price': '1.11e-6', 'type': 'spot', 'baseCurrency': 'SXPBEAR', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.0', 'change24h': '0.0', 'changeBod': '0.04716981132075472', 'quoteVolume24h': '2564.403', 'volumeUsd24h': '2564.403'}"
SXPBULL/USD,True,True,0.0002,0.0007000000000000001,"{'taker': [[0, 0.0007000000000000001], [1000000, 0.0006], [5000000, 0.00055], [10000000, 0.0005], [15000000, 0.00045], [35000000, 0.0004]], 'maker': [[0, 0.0002], [1000000, 0.0002], [5000000, 0.00015], [10000000, 0.00015], [15000000, 0.0001], [35000000, 0.0001]]}","{'amount': 10.0, 'price': 1e-05}","{'amount': {'min': 10.0, 'max': None}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': None, 'max': None}}",SXPBULL/USD,SXPBULL/USD,SXPBULL,USD,SXPBULL,USD,spot,False,True,True,"{'name': 'SXPBULL/USD', 'enabled': True, 'postOnly': False, 'priceIncrement': '0.00001', 'sizeIncrement': '10.0', 'minProvideSize': '10.0', 'last': '0.02827', 'bid': '0.02812', 'ask': '0.02835', 'price': '0.02827', 'type': 'spot', 'baseCurrency': 'SXPBULL', 'quoteCurrency': 'USD', 'underlying': None, 'restricted': False, 'highLeverageFeeExempt': True, 'change1h': '0.032505478451424395', 'change24h': '0.006407974368102528', 'changeBod': '-0.04493243243243243', 'quoteVolume24h': '375613.5342', 'volumeUsd24h': '375613.5342'}"
